Application ID,City,Zip,Application Submission Date,Facility Type,Sector,PV Capacity (kW),Geothermal Capacity (tons),Wind Capacity (kW),Solar Water Capacity (sq ft),Total System Costs ($),Total Rebate,Mounting Location,PPA/Lease,Payment Status
8545,Bear,19701,11/17/2016,PV,Residential,5.2,,,,48318.00,1000.00,rooftop,lease,Paid
8324,New Castle,19720,10/17/2016,PV,Residential,5.2,,,,60164.00,1000.00,rooftop,lease,Paid
8512,Newark,19713,10/27/2016,PV,Residential,5.2,,,,43066.00,1000.00,rooftop,lease,Paid
8519,Wilmington,19804,11/04/2016,PV,Residential,5.2,,,,39915.00,1000.00,rooftop,lease,Paid
8524,Wilmington,19808,11/22/2016,PV,Residential,5.2,,,,45167.00,1000.00,rooftop,ppa,Paid
8810,New Castle,19720,12/29/2016,PV,Residential,5.2,,,,42016.00,1000.00,rooftop,lease,Paid
8817,Wilmington,19803,02/07/2017,PV,Residential,5.2,,,,21008.00,1000.00,rooftop,lease,Paid
8818,Wilmington,19805,05/15/2017,PV,Residential,5.2,,,,43066.00,1000.00,rooftop,lease,Paid
8820,New Castle,19720,01/12/2017,PV,Residential,5.2,,,,21008.00,1000.00,rooftop,lease,Paid
8826,New Castle,19720,12/22/2016,PV,Residential,5.2,,,,31028.00,2790.00,rooftop,owned,Paid
8890,Cheswold,19936,02/13/2017,PV,Residential,5.2,,,,21008.00,1000.00,rooftop,lease,Paid
8902,Bear,19701,02/03/2017,PV,Residential,5.2,,,,42016.00,1000.00,rooftop,lease,Paid
8925,New Castle,19720,01/24/2017,PV,Residential,5.2,,,,21008.00,1000.00,rooftop,lease,Paid
8931,Newark,19713,01/25/2017,PV,Residential,5.2,,,,42016.00,1000.00,rooftop,lease,Paid
9025,Wilmington,19810,02/09/2017,PV,Residential,5.2,,,,33612.00,1000.00,rooftop,lease,Paid
9589,Newark,19711,08/27/2018,PV,Residential,5.2,,,,38775.00,2600.00,rooftop,owned,Paid
R01926,Bethany Beach,19930,11/06/2013,PV,Residential,5.22,,,,19225.00,6418.75,,,Paid
5587,Frederica,19946,05/13/2015,PV,Residential,5.22,,,,20888.00,4305.00,rooftop,owned,Paid
6278,Rehoboth Beach,19971,09/19/2015,PV,Residential,5.22,,,,23878.00,4305.00,rooftop,owned,Paid
8376,Dover,19901,09/23/2016,PV,Residential,5.22,,,,32067.00,2794.00,rooftop,owned,Paid
9669,New Castle,19720,01/31/2019,PV,Residential,5.22,,,,27405.00,2610.00,rooftop,owned,Paid
9363,Ocean View,19970,11/28/2018,PV,Residential,5.225,,,,26900.00,2612.50,rooftop,owned,Paid
9365,Ocean View,19970,12/14/2018,PV,Residential,5.225,,,,26900.00,2612.50,rooftop,owned,Paid
R01574,New Castle,19720,06/15/2012,PV,Residential,5.23,,,,27206.35,6424.00,,,Paid
R00078,Fenwick Island,19944,01/17/2006,PV,Residential,5.25,,,,51532.00,22500.00,,,Paid
R00362,Bear,19701,04/16/2008,PV,Residential,5.25,,,,35144.48,17572.24,,,Paid
R00372,Townsend,19734,05/06/2008,PV,Residential,5.25,,,,43000.00,21500.00,,,Paid
R00386,Hockessin,19707,05/12/2008,PV,Residential,5.25,,,,42000.00,21000.00,,,Paid
R00754,Newark,19711,04/07/2009,PV,Residential,5.25,,,,46750.00,23375.00,,,Paid
R00767,Bear,19701,04/14/2009,PV,Residential,5.25,,,,46700.00,23350.00,,,Paid
R00779,Wilmington,19803,04/22/2009,PV,Residential,5.25,,,,44311.00,22155.50,,,Paid
R00852,Bethany Beach,19930,07/09/2009,PV,Residential,5.25,,,,52447.50,13111.88,,,Paid
R00896,Newark,19711,09/23/2009,PV,Residential,5.25,,,,43478.00,10869.50,,,Paid
R01863,Rehoboth Beach,19971,09/03/2013,PV,Residential,5.25,,,,22700.00,6347.50,,,Paid
R02157,Ocean View,19970,05/23/2014,PV,Residential,5.25,,,,24500.00,6437.50,,,Paid
5555,Millsboro,19966,01/02/2015,PV,Residential,5.25,,,,25725.00,4312.50,rooftop,ppa,Paid
5883,Bear,19701,02/26/2015,PV,Residential,5.25,,,,26250.00,4312.50,rooftop,ppa,Paid
R00745,Wilmington,19807,03/31/2009,PV,Residential,5.26,,,,42208.00,21104.00,,,Paid
R01509,Wilmington,19805,03/23/2012,PV,Residential,5.28,,,,25245.00,6460.00,,,Paid
R01603,Lewes,19958,08/14/2012,PV,Residential,5.28,,,,31680.00,6460.00,,,Paid
R01648,Lewes,19958,10/16/2012,PV,Residential,5.28,,,,30360.00,6460.00,,,Paid
R01649,Lewes,19958,10/16/2012,PV,Residential,5.28,,,,30360.00,6460.00,,,Paid
R01663,Lewes,19958,11/07/2012,PV,Residential,5.28,,,,29040.00,6460.00,,,Paid
R01681,Middletown,19709,11/26/2012,PV,Residential,5.28,,,,20592.00,6460.00,,,Paid
R01714,Felton,19943,01/08/2013,PV,Residential,5.28,,,,15120.00,6460.00,,,Paid
R01784,Milford,19963,03/25/2013,PV,Residential,5.28,,,,20139.00,6460.00,,,Paid
R01805,Wilmington,19808,07/08/2013,PV,Solar Lease,5.28,,,,26928.00,6460.00,,,Paid
R00895,Wilmington,19803,09/23/2009,PV,Residential,5.29,,,,41379.00,10344.75,,,Paid
R00939,Newark,19711,11/13/2009,PV,Residential,5.29,,,,35326.55,8831.65,,,Paid
R01976,Rehoboth Beach,19971,12/18/2013,PV,Residential,5.3,,,,21241.00,6475.00,,,Paid
R02001,Lewes,19958,01/08/2014,PV,Residential,5.3,,,,20670.00,6475.00,,,Paid
R02089,Bear,19701,04/24/2014,PV,Residential,5.3,,,,16500.00,6475.00,,,Paid
R02192,Wilmington,19803,06/17/2014,PV,Residential,5.3,,,,18923.00,6475.00,,,Paid
7679,Bear,19701,03/31/2016,PV,Residential,5.3,,,,23585.00,1000.00,rooftop,lease,Paid
7609,Wilmington,19802,03/31/2016,PV,Residential,5.3,,,,26500.00,1000.00,rooftop,lease,Paid
7647,Bear,19701,04/06/2016,PV,Residential,5.3,,,,54246.00,1000.00,rooftop,ppa,Paid
7192,Newark,19713,04/18/2016,PV,Residential,5.3,,,,55650.00,1000.00,rooftop,ppa,Paid
7897,Wilmington,19804,06/03/2016,PV,Residential,5.3,,,,30660.00,1000.00,rooftop,lease,Paid
7918,Dover,19901,08/25/2016,PV,Residential,5.3,,,,23585.00,1000.00,rooftop,ppa,Paid
8062,New Castle,19720,10/24/2016,PV,Residential,5.3,,,,23585.00,1000.00,rooftop,ppa,Paid
8905,Dover,19901,01/25/2017,PV,Residential,5.3,,,,27835.00,1000.00,rooftop,lease,Paid
9533,Lewes,19958,07/30/2018,PV,Residential,5.31,,,,13500.00,2655.00,rooftop,owned,Paid
R01044,Kenton,19955,06/17/2010,PV,Residential,5.32,,,,36931.00,9232.75,,,Paid
R01065,Newark,19711,07/16/2010,PV,Residential,5.32,,,,36960.00,9240.00,,,Paid
R01337,Lewes,19958,08/05/2011,PV,Residential,5.32,,,,33605.00,6490.00,,,Paid - ARRA
R01416,New Castle,19720,10/27/2011,PV,Solar Lease,5.32,,,,41273.00,6490.00,,,Paid
R01505,Camden-Wyoming,19934,03/07/2012,PV,Solar Lease,5.32,,,,41273.60,6490.00,,,Paid
R01565,Milton,19968,06/07/2012,PV,Residential,5.32,,,,33670.00,6490.00,,,Paid
R02121,Port Penn,19731,05/06/2014,PV,Residential,5.32,,,,17024.00,6490.00,,,Paid
9391,Ocean View,19970,11/29/2018,PV,Residential,5.32,,,,28200.00,2660.00,rooftop,owned,Paid
R01954,Milton,19968,11/21/2013,PV,Residential,5.335,,,,28612.00,6501.25,,,Paid
R01199,Newark,19713,12/15/2010,PV,Residential,5.346,,,,33500.00,8375.00,,,Paid - ARRA
R01829,Lewes,19958,07/24/2013,PV,Residential,5.355,,,,28435.00,6516.25,,,Paid
5238,Rehoboth Beach,19971,10/16/2014,PV,Residential,5.355,,,,26775.00,4338.75,rooftop,lease,Paid
5437,Wilmington,19808,12/03/2014,PV,Residential,5.355,,,,31875.00,4338.75,rooftop,ppa,Paid
5539,Millsboro,19966,12/24/2014,PV,Residential,5.355,,,,26240.00,4338.75,rooftop,lease,Paid
5564,Rehoboth Beach,19971,01/05/2015,PV,Residential,5.355,,,,26240.00,4338.75,rooftop,lease,Paid
5597,Middletown,19709,01/07/2015,PV,Residential,5.355,,,,26240.00,4338.75,rooftop,ppa,Paid
5242,Milton,19968,03/10/2016,PV,Residential,5.355,,,,28150.00,4338.75,rooftop,owned,Paid
7190,Middletown,19709,05/05/2016,PV,Residential,5.355,,,,26775.00,1000.00,rooftop,ppa,Paid
7850,Bear,19701,09/19/2016,PV,Residential,5.355,,,,49929.00,1000.00,rooftop,lease,Paid
R01753,Rehoboth Beach,19971,03/06/2013,PV,Residential,5.36,,,,28435.00,6517.25,,,Paid
R00162,Wilmington,19810,11/14/2006,PV,Residential,5.4,,,,45000.00,22500.00,,,Paid
R00228,Hockessin,19707,07/06/2007,PV,Residential,5.4,,,,45000.00,22500.00,,,Paid
R00238,Middletown,19709,08/14/2007,PV,Residential,5.4,,,,42660.00,21330.00,,,Paid
R00319,Hockessin,19707,01/03/2008,PV,Residential,5.4,,,,42120.00,21060.00,,,Paid
R00302,Bear,19701,01/28/2008,PV,Residential,5.4,,,,44550.00,22275.00,,,Paid
R00788,Middletown,19709,05/12/2009,PV,Residential,5.4,,,,40500.00,20250.00,,,Paid
R00967,Ocean View,19970,01/05/2010,PV,Residential,5.4,,,,34830.00,8707.50,,,Paid
R01853,Georgetown,19947,08/20/2013,PV,Residential,5.4,,,,22822.00,6550.00,,,Paid
R02263,Bear,19701,06/30/2014,PV,Residential,5.4,,,,20437.00,6550.00,,,Paid
R02241,Milton,19968,06/30/2014,PV,Residential,5.4,,,,19869.00,6550.00,,,Paid
5314,Wilmington,19807,10/28/2014,PV,Residential,5.4,,,,16740.00,4350.00,rooftop,owned,Paid
6438,Selbyville,19975,07/17/2015,PV,Residential,5.4,,,,18631.00,4350.00,rooftop,owned,Paid
6520,Wilmington,19808,07/22/2015,PV,Residential,5.4,,,,20437.00,4350.00,rooftop,owned,Paid
7978,Bethany Beach,19930,06/21/2016,PV,Residential,5.4,,,,15000.00,2830.00,rooftop,owned,Paid
8991,Ocean View,19970,02/06/2017,PV,Residential,5.4,,,,18764.00,2700.00,rooftop,owned,Paid
9531,Newark,19711,07/26/2018,PV,Residential,5.4,,,,16118.00,2700.00,rooftop,owned,Paid
9562,Townsend,19734,07/13/2018,PV,Residential,5.4,,,,13000.00,2700.00,rooftop,owned,Paid
9641,Wilmington,19803,11/13/2018,PV,Residential,5.4,,,,20250.00,2700.00,rooftop,owned,Paid
9674,Middletown,19709,01/22/2019,PV,Residential,5.4,,,,16740.00,2700.00,rooftop,owned,Paid
R01420,Ocean View,19970,10/31/2011,PV,Residential,5.405,,,,30917.00,6553.75,,,Paid - ARRA
R00562,Wilmington,19805,10/07/2008,PV,Residential,5.425,,,,54250.00,27125.00,,,paid
R01122,Fenwick Island,19944,09/24/2010,PV,Residential,5.46,,,,32656.84,8164.21,,,Paid
6855,Cheswold,19936,04/11/2016,PV,Residential,5.46,,,,62400.00,1000.00,rooftop,lease,Paid
7420,Bear,19701,05/02/2016,PV,Residential,5.46,,,,27300.00,1000.00,rooftop,ppa,Paid
7708,Newark,19702,08/22/2016,PV,Residential,5.46,,,,45123.00,1000.00,rooftop,ppa,Paid
8098,Rehoboth Beach,19971,09/16/2016,PV,Residential,5.46,,,,17745.00,2842.00,rooftop,owned,Paid
8107,Milton,19968,09/26/2016,PV,Residential,5.46,,,,24298.00,1000.00,rooftop,ppa,Paid
8058,Wilmington,19808,09/27/2016,PV,Residential,5.46,,,,24297.00,1000.00,rooftop,lease,Paid
7871,Bear,19701,09/28/2016,PV,Residential,5.46,,,,24297.00,1000.00,rooftop,ppa,Paid
7453,Newark,19713,10/19/2016,PV,Residential,5.46,,,,27300.00,1000.00,rooftop,lease,Paid
8480,Millsboro,19966,11/11/2016,PV,Residential,5.46,,,,43066.00,1000.00,rooftop,lease,Paid
8522,Magnolia,19962,12/19/2016,PV,Residential,5.46,,,,38865.00,1000.00,rooftop,lease,Paid
8421,Middletown,19709,10/06/2016,PV,Residential,5.46,,,,55671.00,1000.00,rooftop,ppa,Paid
8503,Claymont,19703,11/21/2016,PV,Residential,5.46,,,,31512.00,1000.00,rooftop,lease,Paid
8535,Bear,19701,11/04/2016,PV,Residential,5.46,,,,40966.00,1000.00,rooftop,lease,Paid
8620,Wilmington,19810,12/02/2016,PV,Residential,5.46,,,,22058.00,1000.00,rooftop,ppa,Paid
8801,New Castle,19720,02/09/2017,PV,Residential,5.46,,,,47268.00,1000.00,rooftop,ppa,Paid
8929,Newark,19713,01/19/2017,PV,Residential,5.46,,,,46218.00,1000.00,rooftop,ppa,Paid
8933,Middletown,19709,01/12/2017,PV,Residential,5.46,,,,22058.00,1000.00,rooftop,lease,Paid
9248,Bear,19701,07/07/2017,PV,Residential,5.49,,,,14700.00,2745.00,rooftop,owned,Paid
9564,Camden-Wyoming,19934,10/30/2018,PV,Residential,5.49,,,,16645.00,2745.00,rooftop,owned,Paid
R01033,Bethany Beach,19930,05/26/2010,PV,Residential,5.5,,,,30000.00,7500.00,,,Paid
R01780,Lewes,19958,05/07/2013,PV,Residential,5.5,,,,21175.00,6625.00,,,Paid
R01785,Lewes,19958,05/14/2013,PV,Residential,5.5,,,,29975.00,6625.00,,,Paid
R01802,Lewes,19958,06/20/2013,PV,Residential,5.5,,,,17973.00,6625.00,,,Paid
R01886,Lewes,19958,09/23/2013,PV,Residential,5.5,,,,29975.00,6625.00,,,Paid
R01887,Lewes,19958,09/23/2013,PV,Residential,5.5,,,,29975.00,6625.00,,,Paid
R01911,Lewes,19958,10/21/2013,PV,Residential,5.5,,,,24975.00,6625.00,,,Paid
R01927,Lewes,19958,11/06/2013,PV,Residential,5.5,,,,17050.00,6625.00,,,Paid
R01956,Lewes,19958,11/25/2013,PV,Residential,5.5,,,,27500.00,6625.00,,,Paid
R02020,Lewes,19958,01/17/2014,PV,Residential,5.5,,,,20475.00,6625.00,,,Paid
R02063,Millsboro,19966,03/25/2014,PV,Residential,5.5,,,,29975.00,6625.00,,,Paid
R02077,Milton,19968,04/08/2014,PV,Residential,5.5,,,,29975.00,6625.00,,,Paid
R02095,Milton,19968,04/29/2014,PV,Residential,5.5,,,,29975.00,6625.00,,,Paid
R02096,Milton,19968,04/29/2014,PV,Residential,5.5,,,,29975.00,6625.00,,,Paid
R02127,Milton,19968,05/06/2014,PV,Residential,5.5,,,,29975.00,6625.00,,,Paid
R02136,Hockessin,19707,05/15/2014,PV,Residential,5.5,,,,18843.00,6625.00,,,Paid
R02283,Bear,19701,06/30/2014,PV,Residential,5.5,,,,17544.00,6625.00,,,Paid
5151,Wilmington,19810,09/25/2014,PV,Residential,5.5,,,,17050.00,4375.00,rooftop,owned,Paid
5184,Bear,19701,10/07/2014,PV,Residential,5.5,,,,26950.00,4375.00,rooftop,ppa,Paid
5258,Selbyville,19975,10/16/2014,PV,Residential,5.5,,,,26950.00,4375.00,rooftop,ppa,Paid
5217,Milton,19968,10/20/2014,PV,Residential,5.5,,,,19360.00,4375.00,rooftop,owned,Paid
5293,Wilmington,19810,10/24/2014,PV,Residential,5.5,,,,20075.00,4375.00,rooftop,owned,Paid
5679,Wilmington,19808,01/27/2015,PV,Residential,5.5,,,,19346.00,4375.00,rooftop,owned,Paid
5764,Lewes,19958,03/18/2015,PV,Residential,5.5,,,,17250.00,4375.00,ground,owned,Paid
5809,Milton,19968,04/16/2015,PV,Residential,5.5,,,,29500.00,4375.00,rooftop,owned,Paid
6273,Millsboro,19966,05/20/2015,PV,Residential,5.5,,,,27500.00,4375.00,rooftop,ppa,Paid
6247,Milton,19968,05/21/2015,PV,Residential,5.5,,,,18260.00,4375.00,rooftop,owned,Paid
6434,Dover,19901,07/15/2015,PV,Residential,5.5,,,,20626.00,4375.00,rooftop,owned,Paid
5206,Lewes,19958,07/20/2015,PV,Residential,5.5,,,,29500.00,4375.00,rooftop,owned,Paid
6602,Smyrna,19977,10/01/2015,PV,Residential,5.5,,,,17500.00,4375.00,rooftop,owned,Paid
5751,Milton,19968,11/02/2015,PV,Residential,5.5,,,,29500.00,4375.00,rooftop,owned,Paid
6010,Milton,19968,11/02/2015,PV,Residential,5.5,,,,29500.00,4375.00,rooftop,owned,Paid
6900,Wilmington,19803,11/17/2015,PV,Residential,5.5,,,,17325.00,2850.00,rooftop,owned,Paid
6099,Lewes,19958,02/22/2016,PV,Residential,5.5,,,,29500.00,4375.00,rooftop,owned,Paid
6257,Rehoboth Beach,19971,03/28/2016,PV,Residential,5.5,,,,29500.00,4375.00,ground,owned,Paid
7130,Rehoboth Beach,19951,10/20/2016,PV,Residential,5.5,,,,29500.00,2850.00,rooftop,owned,Paid
6979,Rehoboth Beach,19971,11/15/2016,PV,Residential,5.5,,,,29500.00,2850.00,rooftop,owned,Paid
7108,Rehoboth Beach,19971,11/15/2016,PV,Residential,5.5,,,,29500.00,2850.00,rooftop,owned,Paid
7099,Milton,19968,02/03/2017,PV,Residential,5.5,,,,29000.00,2850.00,rooftop,owned,Paid
9142,Middletown,19709,05/18/2017,PV,Residential,5.5,,,,18975.00,2750.00,rooftop,owned,Paid
9280,Rehoboth Beach,19971,09/07/2017,PV,Residential,5.5,,,,18975.00,2750.00,rooftop,owned,Paid
9079,Ocean View,19970,11/06/2017,PV,Residential,5.5,,,,28900.00,2750.00,rooftop,owned,Paid
9268,Bethany Beach,19930,01/03/2018,PV,Residential,5.5,,,,29500.00,2750.00,rooftop,owned,Paid
9321,Ocean View,19970,01/25/2018,PV,Residential,5.5,,,,26900.00,2750.00,rooftop,owned,Paid
9272,Ocean View,19970,01/25/2018,PV,Residential,5.5,,,,26900.00,2750.00,rooftop,owned,Paid
9398,Ocean View,19970,12/13/2017,PV,Residential,5.5,,,,28900.00,2750.00,rooftop,owned,Paid
8963,Ocean View,19970,12/06/2018,PV,Residential,5.5,,,,28500.00,2750.00,rooftop,owned,Paid
9440,Ocean View,19970,11/28/2018,PV,Residential,5.5,,,,27900.00,2750.00,rooftop,owned,Paid
8958,Ocean View,19970,01/28/2019,PV,Residential,5.5,,,,28400.00,2750.00,rooftop,owned,Paid
R00942,Hockessin,19707,11/23/2009,PV,Residential,5.52,,,,31530.00,9382.50,,,Paid
R00971,Newark,19702,12/29/2009,PV,Residential,5.52,,,,40975.00,10243.75,,,Paid
R00985,Hockessin,19707,02/22/2010,PV,Residential,5.52,,,,43459.00,10864.75,,,Paid - ARRA
R01004,Townsend,19734,03/24/2010,PV,Residential,5.52,,,,38500.00,9625.00,,,Paid - ARRA
R01018,Rehoboth Beach,19971,04/28/2010,PV,Residential,5.52,,,,35880.00,8970.00,,,Paid
R01057,Wilmington,19806,07/08/2010,PV,Residential,5.52,,,,35880.00,8970.00,,,Paid - ARRA
R01848,Millsboro,19966,08/14/2013,PV,Solar Lease,5.52,,,,28224.00,6640.00,,,Paid
R01107,Wilmington,19801,09/14/2010,PV,Residential,5.55,,,,21900.00,9400.00,,,Paid
R01140,Rehoboth Beach,19971,10/18/2010,PV,Residential,5.55,,,,29970.00,7492.50,,,Paid
R01257,Newark,19711,04/18/2011,PV,Residential,5.55,,,,31900.00,6662.50,,,Paid
R01395,Newark,19713,10/13/2011,PV,Residential,5.55,,,,28305.00,6662.50,,,Paid
R01413,Newark,19702,10/27/2011,PV,Solar Lease,5.55,,,,43051.50,6662.50,,,Paid
R01774,Selbyville,19975,04/26/2013,PV,Residential,5.56,,,,21147.00,6673.75,,,Paid
7550,Millsboro,19966,05/03/2016,PV,Residential,5.565,,,,27825.00,1000.00,rooftop,lease,Paid
7837,Wilmington,19809,05/16/2016,PV,Residential,5.565,,,,24764.00,1000.00,rooftop,lease,Paid
7804,Middletown,19709,08/15/2016,PV,Residential,5.565,,,,24764.00,1000.00,rooftop,ppa,Paid
8048,Rehoboth Beach,19971,08/16/2016,PV,Residential,5.565,,,,24764.00,1000.00,rooftop,lease,Paid
7814,Middletown,19709,02/06/2017,PV,Residential,5.565,,,,24764.00,1000.00,rooftop,ppa,Paid
7800,New Castle,19720,09/15/2016,PV,Residential,5.565,,,,24764.00,1000.00,rooftop,ppa,Paid
8360,Wilmington,19810,09/07/2016,PV,Residential,5.58,,,,19025.00,2866.00,rooftop,owned,Paid
R00290,Bear,19701,12/21/2007,PV,Residential,5.59,,,,41600.00,20800.00,,,Paid
R00476,Middletown,19709,08/06/2008,PV,Residential,5.59,,,,46117.50,23058.75,,,Paid
R00143,Wilmington,19810,10/03/2006,PV,Residential,5.6,,,,45000.00,22500.00,,,Paid
R00185,Newark,19711,02/14/2007,PV,Residential,5.6,,,,43800.00,21900.00,,,Paid
R00192,Bethany Beach,19930,03/06/2007,PV,Residential,5.6,,,,44800.00,22400.00,,,Paid
R00226,Bear,19701,07/06/2007,PV,Residential,5.6,,,,44972.00,22486.00,,,Paid
R00278,Wilmington,19808,12/04/2007,PV,Residential,5.6,,,,44972.00,22486.00,,,Paid
R00389,Newark,19713,05/12/2008,PV,Residential,5.6,,,,44212.00,22106.00,,,Paid
R00708,Wilmington,19808,03/05/2009,PV,Residential,5.6,,,,51430.00,25715.00,,,Paid
R00741,Bear,19701,03/25/2009,PV,Residential,5.6,,,,45360.00,11340.00,,,Paid
R00823,Wilmington,19808,05/25/2009,PV,Residential,5.6,,,,46140.00,11535.00,,,Paid - ARRA
R01738,Ocean view,19970,02/15/2013,PV,Residential,5.6,,,,29046.00,6730.00,,,Paid
5599,Bear,19701,01/19/2015,PV,Residential,5.6,,,,15400.00,4400.00,rooftop,owned,Paid
6191,Selbyville,19975,05/27/2015,PV,Residential,5.6,,,,18000.00,4400.00,rooftop,owned,Paid
6431,Ocean View,19970,07/21/2015,PV,Residential,5.6,,,,20384.00,4400.00,rooftop,owned,Paid
6620,Bear,19701,07/30/2015,PV,Residential,5.6,,,,18360.00,4400.00,rooftop,owned,Paid
6681,Rehoboth Beach,19971,08/14/2015,PV,Residential,5.6,,,,18000.00,4400.00,rooftop,owned,Paid
6989,Milford,19963,11/23/2015,PV,Residential,5.6,,,,19983.00,2870.00,rooftop,owned,Paid
6448,Townsend,19734,12/03/2015,PV,Residential,5.6,,,,20832.00,4400.00,rooftop,owned,Paid
7035,Camden-Wyoming,19934,02/29/2016,PV,Residential,5.6,,,,22820.00,2870.00,rooftop,owned,Paid
7033,Georgetown,19947,03/09/2016,PV,Residential,5.6,,,,18592.00,2870.00,rooftop,owned,Paid
9283,Wilmington,19803,07/21/2017,PV,Residential,5.6,,,,19900.00,2800.00,rooftop,owned,Paid
9359,Milton,19968,10/16/2017,PV,Residential,5.6,,,,19236.00,2800.00,rooftop,owned,Paid
9408,Ocean View,19970,04/22/2019,PV,Residential,5.6,,,,29500.00,2800.00,rooftop,owned,Paid
9443,Rehoboth Beach,19971,12/07/2018,PV,Residential,5.6,,,,29500.00,2800.00,rooftop,owned,Paid
6145,Lewes,19958,02/27/2017,PV,Residential,5.605,,,,15960.00,4401.25,rooftop,owned,Paid
R01682,Seaford,19973,11/26/2012,PV,Residential,5.61,,,,19913.00,6707.50,,,Paid
R01789,Lewes,19958,05/31/2013,PV,Residential,5.61,,,,30250.00,6707.50,,,Paid
R01851,Milton,19968,08/20/2013,PV,Residential,5.61,,,,30250.00,6707.50,,,Paid
5561,Rehoboth Beach,19971,01/05/2015,PV,Residential,5.61,,,,27489.00,4402.50,rooftop,lease,Paid
5592,Middletown,19709,01/07/2015,PV,Residential,5.61,,,,27489.00,4402.50,rooftop,lease,Paid
5776,Middletown,19709,02/05/2015,PV,Residential,5.61,,,,28050.00,4402.50,rooftop,lease,Paid
5943,Newark,19702,03/05/2015,PV,Residential,5.61,,,,28050.00,4402.50,rooftop,ppa,Paid
6063,Newark,19713,03/31/2015,PV,Residential,5.61,,,,28050.00,4402.50,rooftop,lease,Paid
6175,Newark,19702,04/27/2015,PV,Residential,5.61,,,,28050.00,4402.50,rooftop,lease,Paid
6006,Milton,19968,06/26/2015,PV,Residential,5.61,,,,29500.00,4402.50,rooftop,owned,Paid
6671,Townsend,19734,08/28/2015,PV,Residential,5.61,,,,28050.00,4402.50,rooftop,lease,Paid
7439,New Castle,19720,03/22/2016,PV,Residential,5.61,,,,35700.00,1000.00,rooftop,ppa,Paid
7165,Wilmington,19803,02/21/2017,PV,Residential,5.61,,,,58650.00,1000.00,rooftop,ppa,Paid
R01386,New Castle,19720,09/22/2011,PV,Residential,5.64,,,,39661.33,6730.00,,,Paid
R01513,Wilmington,19808,03/30/2012,PV,Residential,5.64,,,,26290.00,6730.00,,,Paid
R01531,Rehoboth Beach,19977,05/07/2012,PV,Residential,5.64,,,,22222.00,6730.00,,,Paid
R01575,Ocean View,19970,06/15/2012,PV,Residential,5.64,,,,35250.00,6730.00,,,Paid
R01599,Newark,19702,07/26/2012,PV,Residential,5.64,,,,24000.00,6730.00,,,Paid
R01755,Lewes,19958,03/15/2013,PV,Residential,5.64,,,,31020.00,6730.00,,,Paid
R00817,Millsboro,19966,05/18/2009,PV,Residential,5.68,,,,53960.00,26980.00,,,Paid
R00360,Middletown,19709,04/16/2008,PV,Residential,5.684,,,,47282.20,23641.10,,,Paid
8176,Bethany Beach,19930,08/09/2016,PV,Residential,5.7,,,,18000.00,2890.00,rooftop,owned,Paid
8079,Camden-Wyoming,19934,08/19/2016,PV,Residential,5.7,,,,20326.00,2890.00,rooftop,owned,Paid
9430,Newark,19711,02/15/2018,PV,Residential,5.7,,,,25650.00,2850.00,rooftop,owned,Paid
9370,Bear,19701,02/07/2018,PV,Residential,5.7,,,,29925.00,2850.00,rooftop,owned,Paid
9400,Newark,19702,01/03/2018,PV,Residential,5.7,,,,23480.00,2850.00,rooftop,owned,Paid
9477,New Castle,19720,05/29/2018,PV,Residential,5.7,,,,29925.00,2850.00,rooftop,owned,Paid
9428,Wilmington,19806,01/08/2018,PV,Non_Profit,5.7,,,,18645.00,8025.00,rooftop,owned,Paid
9426,Wilmington,19810,08/27/2018,PV,Residential,5.7,,,,29925.00,2850.00,rooftop,owned,Paid
R01877,Selbyville,19975,09/25/2013,PV,Residential,5.72,,,,19373.00,6790.00,,,Paid
5917,Millsboro,19966,03/03/2015,PV,Residential,5.72,,,,27500.00,4430.00,rooftop,lease,Paid
6332,Camden-Wyoming,19934,07/07/2015,PV,Residential,5.72,,,,28600.00,4430.00,rooftop,lease,Paid
6632,Delmar,19940,08/10/2015,PV,Residential,5.72,,,,28600.00,4430.00,rooftop,ppa,Paid
7367,Bridgeville,19933,03/17/2016,PV,Residential,5.72,,,,28600.00,1000.00,rooftop,lease,Paid
7365,Dover,19901,04/12/2016,PV,Residential,5.72,,,,61000.00,1000.00,rooftop,ppa,Paid
7700,Rehoboth Beach,19971,04/28/2016,PV,Residential,5.72,,,,16900.00,2894.00,rooftop,owned,Paid
7585,New Castle,19720,04/28/2016,PV,Residential,5.72,,,,28600.00,1000.00,rooftop,ppa,Paid
7597,Wilmington,19804,06/08/2016,PV,Residential,5.72,,,,32499.00,1000.00,rooftop,lease,Paid
6947,Rehoboth Beach,19971,07/21/2016,PV,Residential,5.72,,,,29500.00,2894.00,rooftop,owned,Paid
8074,Rehoboth Beach,19971,07/28/2016,PV,Residential,5.72,,,,18590.00,2894.00,rooftop,owned,Paid
8106,Bear,19701,09/01/2016,PV,Residential,5.72,,,,53222.00,1000.00,rooftop,ppa,Paid
8275,Seaford,19973,09/12/2016,PV,Residential,5.72,,,,50908.00,1000.00,rooftop,lease,Paid
8200,Rehoboth Beach,19971,09/27/2016,PV,Residential,5.72,,,,18590.00,2894.00,rooftop,owned,Paid
8152,Wilmington,19805,10/03/2016,PV,Residential,5.72,,,,56693.00,1000.00,rooftop,lease,Paid
